timestamp,elapsed_time_s,abs_fz_N
2025-09-08 23:57:33.211,0.480,0.004045
2025-09-08 23:57:33.218,0.487,0.004780
2025-09-08 23:57:33.225,0.494,0.011392
2025-09-08 23:57:33.232,0.501,0.000178
2025-09-08 23:57:33.239,0.508,0.004077
2025-09-08 23:57:33.246,0.515,0.000826
2025-09-08 23:57:33.253,0.522,0.004087
2025-09-08 23:57:33.260,0.529,0.007617
2025-09-08 23:57:33.267,0.536,0.007402
2025-09-08 23:57:33.274,0.543,0.004131
2025-09-08 23:57:33.281,0.550,0.003917
2025-09-08 23:57:33.288,0.557,0.015624
2025-09-08 23:57:33.295,0.563,0.011631
2025-09-08 23:57:33.302,0.570,0.007638
2025-09-08 23:57:33.309,0.577,0.007573
2025-09-08 23:57:33.316,0.584,0.000568
2025-09-08 23:57:33.323,0.591,0.011889
2025-09-08 23:57:33.330,0.598,0.015440
2025-09-08 23:57:33.337,0.605,0.015161
2025-09-08 23:57:33.344,0.612,0.007359
2025-09-08 23:57:33.351,0.619,0.007392
2025-09-08 23:57:33.358,0.626,0.006888
2025-09-08 23:57:33.365,0.633,0.000127
2025-09-08 23:57:33.372,0.640,0.007627
2025-09-08 23:57:33.379,0.647,0.004414
2025-09-08 23:57:33.386,0.654,0.015388
2025-09-08 23:57:33.393,0.661,0.004605
2025-09-08 23:57:33.402,0.670,0.008091
2025-09-08 23:57:33.409,0.677,0.004315
2025-09-08 23:57:33.416,0.684,0.003859
2025-09-08 23:57:33.423,0.691,0.011610
2025-09-08 23:57:33.430,0.698,0.011806
2025-09-08 23:57:33.437,0.705,0.012040
2025-09-08 23:57:33.444,0.712,0.008316
2025-09-08 23:57:33.451,0.719,0.008327
2025-09-08 23:57:33.458,0.726,0.004551
2025-09-08 23:57:33.465,0.733,0.004551
2025-09-08 23:57:33.472,0.740,0.000880
2025-09-08 23:57:33.479,0.747,0.002568
2025-09-08 23:57:33.486,0.754,0.001113
2025-09-08 23:57:33.493,0.761,0.011944
2025-09-08 23:57:33.500,0.768,0.004131
2025-09-08 23:57:33.507,0.775,0.004605
2025-09-08 23:57:33.514,0.782,0.012831
2025-09-08 23:57:33.521,0.789,0.016415
2025-09-08 23:57:33.528,0.796,0.015668
2025-09-08 23:57:33.535,0.803,0.019164
2025-09-08 23:57:33.542,0.810,0.030227
2025-09-08 23:57:33.548,0.817,0.045188
2025-09-08 23:57:33.555,0.824,0.037373
2025-09-08 23:57:33.562,0.831,0.056204
2025-09-08 23:57:33.569,0.838,0.063737
2025-09-08 23:57:33.576,0.845,0.071099
2025-09-08 23:57:33.583,0.852,0.075048
2025-09-08 23:57:33.590,0.859,0.089369
2025-09-08 23:57:33.597,0.866,0.111167
2025-09-08 23:57:33.604,0.873,0.114892
2025-09-08 23:57:33.611,0.880,0.123353
2025-09-08 23:57:33.618,0.887,0.144561
2025-09-08 23:57:33.625,0.894,0.141677
2025-09-08 23:57:33.632,0.901,0.162704
2025-09-08 23:57:33.639,0.908,0.170690
2025-09-08 23:57:33.646,0.915,0.177983
2025-09-08 23:57:33.653,0.922,0.196122
2025-09-08 23:57:33.660,0.929,0.215132
2025-09-08 23:57:33.667,0.935,0.229893
2025-09-08 23:57:33.674,0.942,0.244158
2025-09-08 23:57:33.681,0.949,0.251692
2025-09-08 23:57:33.688,0.956,0.277292
2025-09-08 23:57:33.695,0.963,0.291763
2025-09-08 23:57:33.702,0.970,0.318313
2025-09-08 23:57:33.709,0.977,0.329643
2025-09-08 23:57:33.716,0.984,0.343459
2025-09-08 23:57:33.723,0.991,0.377219
2025-09-08 23:57:33.730,0.998,0.384285
2025-09-08 23:57:33.737,1.005,0.413392
2025-09-08 23:57:33.778,1.046,0.564634
2025-09-08 23:57:33.785,1.053,0.579432
2025-09-08 23:57:33.792,1.060,0.615740
2025-09-08 23:57:33.799,1.067,0.652597
2025-09-08 23:57:33.806,1.074,0.674874
2025-09-08 23:57:33.813,1.081,0.719005
2025-09-08 23:57:33.820,1.088,0.740545
2025-09-08 23:57:33.827,1.095,0.788916
2025-09-08 23:57:33.834,1.102,0.802978
2025-09-08 23:57:33.841,1.109,0.828511
2025-09-08 23:57:33.848,1.116,0.880204
2025-09-08 23:57:33.855,1.123,0.894191
2025-09-08 23:57:33.862,1.130,0.949988
2025-09-08 23:57:33.869,1.137,0.968127
2025-09-08 23:57:33.876,1.144,0.997937
2025-09-08 23:57:33.883,1.151,1.049498
2025-09-08 23:57:33.890,1.158,1.075500
2025-09-08 23:57:33.897,1.165,1.127168
2025-09-08 23:57:33.904,1.172,1.152292
2025-09-08 23:57:33.911,1.179,1.166474
2025-09-08 23:57:33.918,1.186,1.217717
2025-09-08 23:57:33.925,1.193,1.243749
2025-09-08 23:57:33.932,1.200,1.288046
2025-09-08 23:57:33.939,1.207,1.309395
2025-09-08 23:57:33.946,1.214,1.339396
2025-09-08 23:57:33.953,1.221,1.382725
2025-09-08 23:57:33.960,1.228,1.405748
2025-09-08 23:57:33.967,1.235,1.457407
2025-09-08 23:57:33.974,1.242,1.471674
2025-09-08 23:57:33.981,1.249,1.497274
2025-09-08 23:57:33.988,1.256,1.537128
2025-09-08 23:57:33.995,1.263,1.559404
2025-09-08 23:57:34.002,1.270,1.607256
2025-09-08 23:57:34.009,1.277,1.633243
2025-09-08 23:57:34.016,1.284,1.647791
2025-09-08 23:57:34.023,1.291,1.698987
2025-09-08 23:57:34.030,1.298,1.721220
2025-09-08 23:57:34.037,1.305,1.761097
2025-09-08 23:57:34.044,1.312,1.787407
2025-09-08 23:57:34.051,1.319,1.809499
2025-09-08 23:57:34.058,1.326,1.853769
2025-09-08 23:57:34.065,1.333,1.860962
2025-09-08 23:57:34.072,1.340,1.919738
2025-09-08 23:57:34.079,1.347,1.941497
2025-09-08 23:57:34.086,1.354,1.953033
2025-09-08 23:57:34.093,1.361,2.000864
2025-09-08 23:57:34.100,1.368,2.022956
2025-09-08 23:57:34.107,1.375,2.059001
2025-09-08 23:57:34.114,1.382,2.088141
2025-09-08 23:57:34.121,1.389,2.121389
2025-09-08 23:57:34.128,1.396,2.139942
2025-09-08 23:57:34.135,1.403,2.169748
2025-09-08 23:57:34.141,1.410,2.210066
2025-09-08 23:57:34.148,1.417,2.228188
2025-09-08 23:57:34.155,1.424,2.254457
2025-09-08 23:57:34.162,1.431,2.290863
2025-09-08 23:57:34.169,1.438,2.309338
2025-09-08 23:57:34.176,1.445,2.356885
2025-09-08 23:57:34.183,1.452,2.375672
2025-09-08 23:57:34.190,1.459,2.397539
2025-09-08 23:57:34.197,1.466,2.434395
2025-09-08 23:57:34.204,1.473,2.456109
2025-09-08 23:57:34.211,1.480,2.508286
2025-09-08 23:57:34.218,1.487,2.529344
2025-09-08 23:57:34.225,1.494,2.555385
2025-09-08 23:57:34.232,1.501,2.584253
2025-09-08 23:57:34.239,1.508,2.610048
2025-09-08 23:57:34.246,1.515,2.661382
2025-09-08 23:57:34.253,1.522,2.676136
2025-09-08 23:57:34.260,1.529,2.698409
2025-09-08 23:57:34.267,1.535,2.724269
2025-09-08 23:57:34.274,1.542,2.753029
2025-09-08 23:57:34.281,1.549,2.804446
2025-09-08 23:57:34.288,1.556,2.823429
2025-09-08 23:57:34.295,1.563,2.834734
2025-09-08 23:57:34.302,1.570,2.878573
2025-09-08 23:57:34.309,1.577,2.900850
2025-09-08 23:57:34.316,1.584,2.944278
2025-09-08 23:57:34.323,1.591,2.962591
2025-09-08 23:57:34.330,1.598,2.977342
2025-09-08 23:57:34.337,1.605,3.006960
2025-09-08 23:57:34.344,1.612,3.032483
2025-09-08 23:57:34.352,1.620,3.065536
2025-09-08 23:57:34.359,1.627,3.080461
2025-09-08 23:57:34.366,1.634,3.112825
2025-09-08 23:57:34.373,1.641,3.127906
2025-09-08 23:57:34.380,1.648,3.150168
2025-09-08 23:57:34.387,1.655,3.179770
2025-09-08 23:57:34.394,1.662,3.201626
2025-09-08 23:57:34.401,1.669,3.230656
2025-09-08 23:57:34.408,1.676,3.249369
2025-09-08 23:57:34.415,1.683,3.263702
2025-09-08 23:57:34.422,1.690,3.296824
2025-09-08 23:57:34.429,1.697,3.312061
2025-09-08 23:57:34.436,1.704,3.336755
2025-09-08 23:57:34.443,1.711,3.359405
2025-09-08 23:57:34.450,1.718,3.377019
2025-09-08 23:57:34.457,1.725,3.407292
2025-09-08 23:57:34.464,1.732,3.422065
2025-09-08 23:57:34.471,1.739,3.462003
2025-09-08 23:57:34.478,1.746,3.465631
2025-09-08 23:57:34.485,1.753,3.480653
2025-09-08 23:57:34.492,1.760,3.532081
2025-09-08 23:57:34.499,1.767,3.546346
2025-09-08 23:57:34.506,1.774,3.576210
2025-09-08 23:57:34.513,1.781,3.598443
2025-09-08 23:57:34.519,1.788,3.609223
2025-09-08 23:57:34.526,1.795,3.642501
2025-09-08 23:57:34.533,1.802,3.653296
2025-09-08 23:57:34.540,1.809,3.683363
2025-09-08 23:57:34.547,1.816,3.689980
2025-09-08 23:57:34.554,1.823,3.708488
2025-09-08 23:57:34.561,1.830,3.733772
2025-09-08 23:57:34.568,1.837,3.744606
2025-09-08 23:57:34.575,1.844,3.755629
2025-09-08 23:57:34.582,1.851,3.767068
2025-09-08 23:57:34.589,1.858,3.785834
2025-09-08 23:57:34.596,1.865,3.796645
2025-09-08 23:57:34.603,1.872,3.796407
2025-09-08 23:57:34.610,1.879,3.800034
2025-09-08 23:57:34.617,1.886,3.818243
2025-09-08 23:57:34.624,1.893,3.818945
2025-09-08 23:57:34.631,1.900,3.814445
2025-09-08 23:57:34.638,1.907,3.828956
2025-09-08 23:57:34.645,1.913,3.833178
2025-09-08 23:57:34.652,1.920,3.843733
2025-09-08 23:57:34.659,1.927,3.847715
2025-09-08 23:57:34.666,1.934,3.837181
2025-09-08 23:57:34.673,1.941,3.855041
2025-09-08 23:57:34.680,1.948,3.862325
2025-09-08 23:57:34.687,1.955,3.844280
2025-09-08 23:57:34.694,1.962,3.836489
2025-09-08 23:57:34.701,1.969,3.854752
2025-09-08 23:57:34.708,1.976,3.855031
2025-09-08 23:57:34.715,1.983,3.847551
2025-09-08 23:57:34.722,1.990,3.848005
2025-09-08 23:57:34.729,1.997,3.851544
2025-09-08 23:57:34.736,2.004,3.865405
2025-09-08 23:57:34.775,2.043,3.873321
2025-09-08 23:57:34.782,2.050,3.880642
2025-09-08 23:57:34.789,2.057,3.880667
2025-09-08 23:57:34.796,2.064,3.877123
2025-09-08 23:57:34.803,2.071,3.888142
2025-09-08 23:57:34.810,2.078,3.895860
2025-09-08 23:57:34.817,2.085,3.891812
2025-09-08 23:57:34.824,2.092,3.898370
2025-09-08 23:57:34.831,2.099,3.895403
2025-09-08 23:57:34.838,2.106,3.899396
2025-09-08 23:57:34.845,2.113,3.911160
2025-09-08 23:57:34.852,2.120,3.899298
2025-09-08 23:57:34.859,2.127,3.888517
2025-09-08 23:57:34.866,2.134,3.891432
2025-09-08 23:57:34.873,2.141,3.902919
2025-09-08 23:57:34.880,2.148,3.894877
2025-09-08 23:57:34.887,2.155,3.891178
2025-09-08 23:57:34.893,2.162,3.894424
2025-09-08 23:57:34.900,2.169,3.891802
2025-09-08 23:57:34.907,2.176,3.902602
2025-09-08 23:57:34.914,2.183,3.899160
2025-09-08 23:57:34.921,2.190,3.895338
2025-09-08 23:57:34.928,2.197,3.894921
2025-09-08 23:57:34.935,2.204,3.876843
2025-09-08 23:57:34.942,2.211,3.880554
2025-09-08 23:57:34.949,2.218,3.887341
2025-09-08 23:57:34.956,2.225,3.880373
2025-09-08 23:57:34.963,2.232,3.880609
2025-09-08 23:57:34.970,2.239,3.880131
2025-09-08 23:57:34.977,2.246,3.869317
2025-09-08 23:57:34.984,2.253,3.873314
2025-09-08 23:57:34.991,2.260,3.884374
2025-09-08 23:57:34.998,2.267,3.877069
2025-09-08 23:57:35.005,2.274,3.869344
2025-09-08 23:57:35.012,2.281,3.872840
2025-09-08 23:57:35.019,2.287,3.872840
2025-09-08 23:57:35.026,2.294,3.869730
2025-09-08 23:57:35.033,2.301,3.876833
2025-09-08 23:57:35.040,2.308,3.858302
2025-09-08 23:57:35.047,2.315,3.858585
2025-09-08 23:57:35.054,2.322,3.869594
2025-09-08 23:57:35.061,2.329,3.858517
2025-09-08 23:57:35.068,2.336,3.861763
2025-09-08 23:57:35.075,2.343,3.866235
2025-09-08 23:57:35.082,2.350,3.862006
2025-09-08 23:57:35.089,2.357,3.858521
2025-09-08 23:57:35.096,2.364,3.877112
2025-09-08 23:57:35.103,2.371,3.859028
2025-09-08 23:57:35.110,2.378,3.865814
2025-09-08 23:57:35.117,2.385,3.872884
2025-09-08 23:57:35.124,2.392,3.880406
2025-09-08 23:57:35.131,2.399,3.877018
2025-09-08 23:57:35.138,2.406,3.884595
2025-09-08 23:57:35.145,2.413,3.884547
2025-09-08 23:57:35.152,2.420,3.891910
2025-09-08 23:57:35.159,2.427,3.902378
2025-09-08 23:57:35.166,2.434,3.899062
2025-09-08 23:57:35.173,2.441,3.906630
2025-09-08 23:57:35.180,2.448,3.920953
2025-09-08 23:57:35.187,2.455,3.917174
2025-09-08 23:57:35.194,2.462,3.917703
2025-09-08 23:57:35.201,2.469,3.932446
2025-09-08 23:57:35.208,2.476,3.928960
2025-09-08 23:57:35.215,2.483,3.942987
2025-09-08 23:57:35.222,2.490,3.946722
2025-09-08 23:57:35.229,2.497,3.943421
2025-09-08 23:57:35.236,2.504,3.950208
2025-09-08 23:57:35.243,2.511,3.950208
2025-09-08 23:57:35.250,2.518,3.950426
2025-09-08 23:57:35.257,2.525,3.962017
2025-09-08 23:57:35.263,2.532,3.965455
2025-09-08 23:57:35.270,2.539,3.965503
2025-09-08 23:57:35.277,2.546,3.961462
2025-09-08 23:57:35.284,2.553,3.965455
2025-09-08 23:57:35.291,2.560,3.968662
2025-09-08 23:57:35.298,2.567,3.968256
2025-09-08 23:57:35.305,2.574,3.968807
2025-09-08 23:57:35.312,2.581,3.969043
2025-09-08 23:57:35.319,2.588,3.976747
2025-09-08 23:57:35.326,2.595,3.976953
2025-09-08 23:57:35.333,2.602,3.983816
2025-09-08 23:57:35.340,2.609,3.983793
2025-09-08 23:57:35.347,2.616,3.983547
2025-09-08 23:57:35.354,2.623,3.979315
2025-09-08 23:57:35.361,2.630,3.980007
2025-09-08 23:57:35.368,2.637,3.980062
2025-09-08 23:57:35.375,2.644,3.983265
2025-09-08 23:57:35.382,2.651,3.983265
2025-09-08 23:57:35.389,2.657,3.983309
2025-09-08 23:57:35.396,2.664,3.994135
2025-09-08 23:57:35.403,2.671,4.001904
2025-09-08 23:57:35.410,2.678,3.998462
2025-09-08 23:57:35.417,2.685,4.005067
2025-09-08 23:57:35.424,2.692,4.013115
2025-09-08 23:57:35.431,2.699,4.009339
2025-09-08 23:57:35.438,2.706,4.020594
2025-09-08 23:57:35.446,2.715,4.016561
2025-09-08 23:57:35.453,2.722,4.016561
2025-09-08 23:57:35.460,2.729,4.013470
2025-09-08 23:57:35.467,2.736,4.016786
2025-09-08 23:57:35.474,2.743,4.020789
2025-09-08 23:57:35.481,2.750,4.019901
2025-09-08 23:57:35.488,2.757,4.016654
2025-09-08 23:57:35.495,2.764,4.008607
2025-09-08 23:57:35.502,2.770,4.012781
2025-09-08 23:57:35.509,2.777,4.013766
2025-09-08 23:57:35.516,2.784,4.006092
2025-09-08 23:57:35.523,2.791,4.009024
2025-09-08 23:57:35.530,2.798,4.001991
2025-09-08 23:57:35.537,2.805,4.005531
2025-09-08 23:57:35.544,2.812,3.998515
2025-09-08 23:57:35.551,2.819,4.001762
2025-09-08 23:57:35.558,2.826,4.012781
2025-09-08 23:57:35.565,2.833,4.008828
2025-09-08 23:57:35.572,2.840,4.016546
2025-09-08 23:57:35.579,2.847,4.020789
2025-09-08 23:57:35.586,2.854,4.009769
2025-09-08 23:57:35.593,2.861,4.016601
2025-09-08 23:57:35.600,2.868,4.020166
2025-09-08 23:57:35.607,2.875,4.027619
2025-09-08 23:57:35.614,2.882,4.031612
2025-09-08 23:57:35.621,2.889,4.020594
2025-09-08 23:57:35.628,2.896,4.031852
2025-09-08 23:57:35.635,2.903,4.042913
2025-09-08 23:57:35.642,2.910,4.046906
2025-09-08 23:57:35.649,2.917,4.046668
2025-09-08 23:57:35.656,2.924,4.068663
2025-09-08 23:57:35.663,2.931,4.071460
2025-09-08 23:57:35.670,2.938,4.068253
2025-09-08 23:57:35.677,2.945,4.072203
2025-09-08 23:57:35.684,2.952,4.079463
2025-09-08 23:57:35.691,2.959,4.089504
2025-09-08 23:57:35.698,2.966,4.093689
2025-09-08 23:57:35.705,2.973,4.089968
2025-09-08 23:57:35.712,2.980,4.093591
2025-09-08 23:57:35.719,2.987,4.097252
2025-09-08 23:57:35.726,2.994,4.094015
2025-09-08 23:57:35.733,3.001,4.100704
2025-09-08 23:57:35.757,3.025,4.094011
2025-09-08 23:57:35.790,3.059,4.112557
2025-09-08 23:57:35.798,3.066,4.119774
2025-09-08 23:57:35.805,3.073,4.119717
2025-09-08 23:57:35.812,3.080,4.120228
2025-09-08 23:57:35.818,3.087,4.123543
2025-09-08 23:57:35.825,3.094,4.131076
2025-09-08 23:57:35.832,3.101,4.134323
2025-09-08 23:57:35.839,3.108,4.138081
2025-09-08 23:57:35.846,3.115,4.141617
2025-09-08 23:57:35.853,3.122,4.144889
2025-09-08 23:57:35.860,3.129,4.148838
2025-09-08 23:57:35.867,3.136,4.141638
2025-09-08 23:57:35.874,3.143,4.164313
2025-09-08 23:57:35.881,3.150,4.156552
2025-09-08 23:57:35.888,3.157,4.148834
2025-09-08 23:57:35.895,3.164,4.141109
2025-09-08 23:57:35.902,3.171,4.152183
2025-09-08 23:57:35.909,3.178,4.145838
2025-09-08 23:57:35.916,3.185,4.157117
2025-09-08 23:57:35.923,3.192,4.164129
2025-09-08 23:57:35.930,3.199,4.167668
2025-09-08 23:57:35.937,3.206,4.167864
2025-09-08 23:57:35.944,3.212,4.170702
2025-09-08 23:57:35.951,3.219,4.174963
2025-09-08 23:57:35.958,3.226,4.168177
2025-09-08 23:57:35.965,3.233,4.160640
2025-09-08 23:57:35.972,3.240,4.156650
2025-09-08 23:57:35.979,3.247,4.170919
2025-09-08 23:57:35.986,3.254,4.163582
2025-09-08 23:57:35.993,3.261,4.148925
2025-09-08 23:57:36.000,3.268,4.148891
2025-09-08 23:57:36.007,3.275,4.145580
2025-09-08 23:57:36.014,3.282,4.137863
2025-09-08 23:57:36.021,3.289,4.138141
2025-09-08 23:57:36.028,3.296,4.126433
2025-09-08 23:57:36.035,3.303,4.112288
2025-09-08 23:57:36.042,3.310,4.105259
2025-09-08 23:57:36.049,3.317,4.108238
2025-09-08 23:57:36.056,3.324,4.101505
2025-09-08 23:57:36.063,3.331,4.090193
2025-09-08 23:57:36.070,3.338,4.072248
2025-09-08 23:57:36.077,3.345,4.061422
2025-09-08 23:57:36.084,3.352,4.064455
2025-09-08 23:57:36.091,3.359,4.053207
2025-09-08 23:57:36.098,3.366,4.038960
2025-09-08 23:57:36.105,3.373,4.034637
2025-09-08 23:57:36.112,3.380,4.031152
2025-09-08 23:57:36.119,3.387,4.024504
2025-09-08 23:57:36.126,3.394,4.027859
2025-09-08 23:57:36.133,3.401,4.017097
2025-09-08 23:57:36.140,3.408,3.998502
2025-09-08 23:57:36.147,3.415,4.002092
2025-09-08 23:57:36.154,3.422,3.994518
2025-09-08 23:57:36.161,3.429,3.987000
2025-09-08 23:57:36.168,3.436,3.980231
2025-09-08 23:57:36.175,3.443,3.964897
2025-09-08 23:57:36.182,3.450,3.965177
2025-09-08 23:57:36.188,3.457,3.960948
2025-09-08 23:57:36.195,3.464,3.953751
2025-09-08 23:57:36.202,3.471,3.943139
2025-09-08 23:57:36.209,3.478,3.942904
2025-09-08 23:57:36.216,3.485,3.928398
2025-09-08 23:57:36.223,3.492,3.929131
2025-09-08 23:57:36.230,3.499,3.917619
2025-09-08 23:57:36.237,3.506,3.910358
2025-09-08 23:57:36.244,3.513,3.891577
2025-09-08 23:57:36.251,3.520,3.892008
2025-09-08 23:57:36.258,3.527,3.885250
2025-09-08 23:57:36.265,3.534,3.877482
2025-09-08 23:57:36.272,3.541,3.877018
2025-09-08 23:57:36.279,3.548,3.854509
2025-09-08 23:57:36.286,3.555,3.851400
2025-09-08 23:57:36.293,3.562,3.840139
2025-09-08 23:57:36.300,3.569,3.832664
2025-09-08 23:57:36.307,3.576,3.832899
2025-09-08 23:57:36.314,3.583,3.818814
2025-09-08 23:57:36.321,3.589,3.821923
2025-09-08 23:57:36.328,3.596,3.810622
2025-09-08 23:57:36.335,3.603,3.810862
2025-09-08 23:57:36.342,3.610,3.803589
2025-09-08 23:57:36.349,3.617,3.796575
2025-09-08 23:57:36.356,3.624,3.788866
2025-09-08 23:57:36.363,3.631,3.789515
2025-09-08 23:57:36.370,3.638,3.785330
2025-09-08 23:57:36.377,3.645,3.789324
2025-09-08 23:57:36.384,3.652,3.770724
2025-09-08 23:57:36.391,3.659,3.763007
2025-09-08 23:57:36.398,3.666,3.759039
2025-09-08 23:57:36.405,3.673,3.756307
2025-09-08 23:57:36.412,3.680,3.744770
2025-09-08 23:57:36.419,3.687,3.744245
2025-09-08 23:57:36.427,3.695,3.733675
2025-09-08 23:57:36.434,3.702,3.726134
2025-09-08 23:57:36.441,3.709,3.733892
2025-09-08 23:57:36.448,3.716,3.726725
2025-09-08 23:57:36.455,3.723,3.715446
2025-09-08 23:57:36.462,3.730,3.715825
2025-09-08 23:57:36.469,3.737,3.707866
2025-09-08 23:57:36.476,3.744,3.712879
2025-09-08 23:57:36.483,3.751,3.700644
2025-09-08 23:57:36.490,3.758,3.686277
2025-09-08 23:57:36.498,3.766,3.678569
2025-09-08 23:57:36.505,3.773,3.675044
2025-09-08 23:57:36.512,3.780,3.671323
2025-09-08 23:57:36.519,3.787,3.652024
2025-09-08 23:57:36.526,3.794,3.641705
2025-09-08 23:57:36.533,3.801,3.626914
2025-09-08 23:57:36.540,3.808,3.619421
2025-09-08 23:57:36.547,3.815,3.622917
2025-09-08 23:57:36.554,3.822,3.597578
2025-09-08 23:57:36.561,3.829,3.583259
2025-09-08 23:57:36.568,3.836,3.583541
2025-09-08 23:57:36.575,3.843,3.573026
2025-09-08 23:57:36.582,3.850,3.564518
2025-09-08 23:57:36.588,3.857,3.546067
2025-09-08 23:57:36.595,3.864,3.541741
2025-09-08 23:57:36.602,3.871,3.520218
2025-09-08 23:57:36.609,3.878,3.516678
2025-09-08 23:57:36.616,3.885,3.512664
2025-09-08 23:57:36.623,3.892,3.494643
2025-09-08 23:57:36.630,3.899,3.483581
2025-09-08 23:57:36.637,3.906,3.476077
2025-09-08 23:57:36.644,3.913,3.469805
2025-09-08 23:57:36.651,3.920,3.465341
2025-09-08 23:57:36.658,3.927,3.447263
2025-09-08 23:57:36.665,3.934,3.435965
2025-09-08 23:57:36.672,3.941,3.424472
2025-09-08 23:57:36.679,3.948,3.417229
2025-09-08 23:57:36.686,3.955,3.402908
2025-09-08 23:57:36.693,3.962,3.391405
2025-09-08 23:57:36.700,3.969,3.388158
2025-09-08 23:57:36.707,3.976,3.380675
2025-09-08 23:57:36.714,3.982,3.373653
2025-09-08 23:57:36.721,3.989,3.365805
2025-09-08 23:57:36.728,3.996,3.340270
2025-09-08 23:57:36.735,4.003,3.337024
2025-09-08 23:57:36.761,4.029,3.317953
2025-09-08 23:57:36.795,4.063,3.270386
2025-09-08 23:57:36.802,4.070,3.255584
2025-09-08 23:57:36.809,4.077,3.244525
2025-09-08 23:57:36.816,4.084,3.248495
2025-09-08 23:57:36.823,4.091,3.226262
2025-09-08 23:57:36.830,4.098,3.222961
2025-09-08 23:57:36.837,4.105,3.223200
2025-09-08 23:57:36.844,4.112,3.211294
2025-09-08 23:57:36.851,4.119,3.200234
2025-09-08 23:57:36.858,4.126,3.197213
2025-09-08 23:57:36.865,4.133,3.200708
2025-09-08 23:57:36.872,4.140,3.185968
2025-09-08 23:57:36.879,4.147,3.171352
2025-09-08 23:57:36.886,4.154,3.160355
2025-09-08 23:57:36.893,4.161,3.156677
2025-09-08 23:57:36.900,4.168,3.156851
2025-09-08 23:57:36.907,4.175,3.145365
2025-09-08 23:57:36.914,4.182,3.134346
2025-09-08 23:57:36.921,4.189,3.130568
2025-09-08 23:57:36.928,4.196,3.123848
2025-09-08 23:57:36.935,4.203,3.119553
2025-09-08 23:57:36.942,4.210,3.115794
2025-09-08 23:57:36.949,4.217,3.108772
