timestamp,elapsed_time_s,abs_fz_N
2025-09-08 23:36:52.683,0.504,0.004280
2025-09-08 23:36:52.690,0.511,0.000004
2025-09-08 23:36:52.697,0.518,0.003029
2025-09-08 23:36:52.704,0.525,0.003727
2025-09-08 23:36:52.711,0.532,0.007213
2025-09-08 23:36:52.718,0.539,0.006971
2025-09-08 23:36:52.725,0.546,0.000313
2025-09-08 23:36:52.732,0.553,0.003029
2025-09-08 23:36:52.739,0.560,0.004504
2025-09-08 23:36:52.746,0.567,0.008248
2025-09-08 23:36:52.753,0.574,0.003674
2025-09-08 23:36:52.760,0.580,0.000551
2025-09-08 23:36:52.767,0.587,0.003220
2025-09-08 23:36:52.774,0.594,0.003223
2025-09-08 23:36:52.781,0.601,0.000218
2025-09-08 23:36:52.788,0.608,0.007216
2025-09-08 23:36:52.795,0.615,0.007173
2025-09-08 23:36:52.802,0.622,0.007718
2025-09-08 23:36:52.809,0.629,0.003223
2025-09-08 23:36:52.816,0.636,0.007026
2025-09-08 23:36:52.823,0.643,0.000599
2025-09-08 23:36:52.830,0.650,0.007216
2025-09-08 23:36:52.837,0.657,0.003038
2025-09-08 23:36:52.844,0.664,0.007022
2025-09-08 23:36:52.851,0.671,0.003442
2025-09-08 23:36:52.858,0.678,0.002989
2025-09-08 23:36:52.865,0.685,0.002532
2025-09-08 23:36:52.872,0.692,0.011478
2025-09-08 23:36:52.879,0.699,0.003448
2025-09-08 23:36:52.886,0.706,0.000595
2025-09-08 23:36:52.893,0.713,0.018795
2025-09-08 23:36:52.900,0.720,0.000027
2025-09-08 23:36:52.907,0.727,0.007026
2025-09-08 23:36:52.914,0.734,0.000004
2025-09-08 23:36:52.921,0.741,0.000262
2025-09-08 23:36:52.928,0.748,0.007560
2025-09-08 23:36:52.935,0.755,0.011836
2025-09-08 23:36:52.942,0.762,0.018236
2025-09-08 23:36:52.948,0.769,0.010283
2025-09-08 23:36:52.955,0.776,0.004276
2025-09-08 23:36:52.962,0.783,0.015469
2025-09-08 23:36:52.969,0.790,0.007795
2025-09-08 23:36:52.976,0.797,0.010702
2025-09-08 23:36:52.983,0.804,0.010511
2025-09-08 23:36:52.990,0.811,0.003993
2025-09-08 23:36:52.997,0.818,0.004515
2025-09-08 23:36:53.004,0.825,0.007196
2025-09-08 23:36:53.011,0.832,0.004185
2025-09-08 23:36:53.018,0.839,0.011210
2025-09-08 23:36:53.025,0.846,0.003676
2025-09-08 23:36:53.032,0.853,0.000747
2025-09-08 23:36:53.039,0.860,0.003033
2025-09-08 23:36:53.046,0.867,0.003482
2025-09-08 23:36:53.053,0.874,0.006938
2025-09-08 23:36:53.060,0.881,0.004544
2025-09-08 23:36:53.067,0.888,0.003442
2025-09-08 23:36:53.074,0.895,0.000239
2025-09-08 23:36:53.081,0.902,0.003301
2025-09-08 23:36:53.088,0.909,0.002941
2025-09-08 23:36:53.095,0.916,0.007173
2025-09-08 23:36:53.102,0.923,0.011493
2025-09-08 23:36:53.109,0.930,0.018475
2025-09-08 23:36:53.116,0.937,0.018044
2025-09-08 23:36:53.123,0.944,0.003408
2025-09-08 23:36:53.130,0.951,0.006518
2025-09-08 23:36:53.137,0.957,0.025587
2025-09-08 23:36:53.144,0.964,0.029352
2025-09-08 23:36:53.151,0.971,0.022011
2025-09-08 23:36:53.158,0.978,0.018311
2025-09-08 23:36:53.165,0.985,0.029037
2025-09-08 23:36:53.172,0.992,0.018031
2025-09-08 23:36:53.179,0.999,0.013844
2025-09-08 23:36:53.186,1.006,0.035800
2025-09-08 23:36:53.231,1.051,0.042695
2025-09-08 23:36:53.238,1.058,0.054686
2025-09-08 23:36:53.245,1.065,0.051008
2025-09-08 23:36:53.252,1.072,0.058421
2025-09-08 23:36:53.259,1.079,0.050703
2025-09-08 23:36:53.266,1.086,0.042438
2025-09-08 23:36:53.273,1.093,0.068965
2025-09-08 23:36:53.280,1.100,0.061895
2025-09-08 23:36:53.287,1.107,0.057902
2025-09-08 23:36:53.294,1.114,0.064928
2025-09-08 23:36:53.301,1.121,0.061541
2025-09-08 23:36:53.308,1.128,0.069255
2025-09-08 23:36:53.315,1.135,0.069255
2025-09-08 23:36:53.321,1.142,0.065251
2025-09-08 23:36:53.328,1.149,0.061946
2025-09-08 23:36:53.335,1.156,0.061732
2025-09-08 23:36:53.342,1.163,0.069762
2025-09-08 23:36:53.349,1.170,0.069074
2025-09-08 23:36:53.356,1.177,0.057504
2025-09-08 23:36:53.363,1.184,0.062229
2025-09-08 23:36:53.370,1.191,0.062058
2025-09-08 23:36:53.377,1.198,0.073599
2025-09-08 23:36:53.384,1.205,0.073834
2025-09-08 23:36:53.391,1.212,0.066110
2025-09-08 23:36:53.398,1.219,0.069919
2025-09-08 23:36:53.405,1.226,0.070157
2025-09-08 23:36:53.412,1.233,0.085623
2025-09-08 23:36:53.419,1.240,0.081581
2025-09-08 23:36:53.426,1.247,0.092655
2025-09-08 23:36:53.433,1.254,0.088695
2025-09-08 23:36:53.440,1.261,0.095861
2025-09-08 23:36:53.447,1.268,0.106740
2025-09-08 23:36:53.454,1.275,0.114219
2025-09-08 23:36:53.461,1.282,0.110518
2025-09-08 23:36:53.468,1.289,0.118266
2025-09-08 23:36:53.475,1.296,0.125803
2025-09-08 23:36:53.482,1.303,0.140532
2025-09-08 23:36:53.489,1.310,0.155588
2025-09-08 23:36:53.496,1.317,0.169918
2025-09-08 23:36:53.503,1.324,0.178357
2025-09-08 23:36:53.510,1.330,0.196177
2025-09-08 23:36:53.517,1.337,0.203956
2025-09-08 23:36:53.524,1.344,0.199757
2025-09-08 23:36:53.531,1.351,0.225006
2025-09-08 23:36:53.538,1.358,0.221940
2025-09-08 23:36:53.545,1.365,0.255070
2025-09-08 23:36:53.553,1.373,0.254889
2025-09-08 23:36:53.560,1.380,0.270136
2025-09-08 23:36:53.567,1.387,0.288019
2025-09-08 23:36:53.574,1.394,0.291646
2025-09-08 23:36:53.581,1.401,0.288134
2025-09-08 23:36:53.588,1.408,0.310487
2025-09-08 23:36:53.595,1.415,0.336786
2025-09-08 23:36:53.602,1.422,0.340932
2025-09-08 23:36:53.610,1.430,0.351961
2025-09-08 23:36:53.617,1.437,0.362313
2025-09-08 23:36:53.624,1.444,0.384362
2025-09-08 23:36:53.631,1.451,0.406908
2025-09-08 23:36:53.638,1.458,0.406658
2025-09-08 23:36:53.645,1.465,0.406376
2025-09-08 23:36:53.652,1.472,0.432236
2025-09-08 23:36:53.659,1.479,0.443943
2025-09-08 23:36:53.666,1.486,0.480500
2025-09-08 23:36:53.673,1.493,0.487306
2025-09-08 23:36:53.680,1.500,0.479794
2025-09-08 23:36:53.687,1.507,0.506353
2025-09-08 23:36:53.693,1.514,0.524430
2025-09-08 23:36:53.700,1.521,0.550129
2025-09-08 23:36:53.707,1.528,0.546430
2025-09-08 23:36:53.714,1.535,0.549223
2025-09-08 23:36:53.721,1.542,0.578271
2025-09-08 23:36:53.729,1.550,0.600625
2025-09-08 23:36:53.736,1.557,0.619833
2025-09-08 23:36:53.743,1.564,0.623101
2025-09-08 23:36:53.750,1.571,0.645095
2025-09-08 23:36:53.757,1.578,0.653125
2025-09-08 23:36:53.764,1.585,0.663670
2025-09-08 23:36:53.771,1.592,0.697070
2025-09-08 23:36:53.778,1.599,0.707619
2025-09-08 23:36:53.785,1.606,0.744893
2025-09-08 23:36:53.792,1.613,0.755416
2025-09-08 23:36:53.799,1.620,0.770256
2025-09-08 23:36:53.806,1.627,0.777258
2025-09-08 23:36:53.813,1.634,0.795259
2025-09-08 23:36:53.820,1.641,0.825485
2025-09-08 23:36:53.827,1.648,0.839377
2025-09-08 23:36:53.834,1.655,0.854108
2025-09-08 23:36:53.841,1.662,0.860995
2025-09-08 23:36:53.848,1.669,0.864952
2025-09-08 23:36:53.855,1.676,0.883215
2025-09-08 23:36:53.862,1.683,0.909535
2025-09-08 23:36:53.869,1.690,0.912786
2025-09-08 23:36:53.876,1.697,0.950299
2025-09-08 23:36:53.883,1.703,0.949889
2025-09-08 23:36:53.890,1.710,0.942138
2025-09-08 23:36:53.897,1.717,0.978681
2025-09-08 23:36:53.904,1.724,0.993650
2025-09-08 23:36:53.911,1.731,1.023083
2025-09-08 23:36:53.918,1.738,1.052835
2025-09-08 23:36:53.925,1.745,1.063162
2025-09-08 23:36:53.932,1.752,1.081167
2025-09-08 23:36:53.939,1.759,1.111651
2025-09-08 23:36:53.946,1.766,1.166572
2025-09-08 23:36:53.953,1.773,1.173359
2025-09-08 23:36:53.960,1.780,1.184713
2025-09-08 23:36:53.967,1.787,1.231993
2025-09-08 23:36:53.974,1.794,1.257798
2025-09-08 23:36:53.981,1.801,1.301396
2025-09-08 23:36:53.988,1.808,1.319996
2025-09-08 23:36:53.995,1.815,1.341580
2025-09-08 23:36:54.002,1.822,1.404055
2025-09-08 23:36:54.009,1.829,1.437380
2025-09-08 23:36:54.016,1.836,1.496359
2025-09-08 23:36:54.023,1.843,1.518397
2025-09-08 23:36:54.030,1.850,1.540355
2025-09-08 23:36:54.037,1.857,1.583318
2025-09-08 23:36:54.044,1.864,1.609566
2025-09-08 23:36:54.051,1.871,1.674795
2025-09-08 23:36:54.058,1.878,1.697525
2025-09-08 23:36:54.065,1.885,1.723285
2025-09-08 23:36:54.071,1.892,1.788456
2025-09-08 23:36:54.078,1.899,1.810548
2025-09-08 23:36:54.085,1.906,1.858486
2025-09-08 23:36:54.092,1.913,1.887688
2025-09-08 23:36:54.099,1.920,1.913505
2025-09-08 23:36:54.106,1.927,1.961345
2025-09-08 23:36:54.113,1.934,2.001199
2025-09-08 23:36:54.120,1.941,2.056637
2025-09-08 23:36:54.127,1.948,2.070667
2025-09-08 23:36:54.134,1.955,2.099966
2025-09-08 23:36:54.141,1.962,2.154836
2025-09-08 23:36:54.148,1.969,2.176679
2025-09-08 23:36:54.155,1.976,2.229000
2025-09-08 23:36:54.162,1.983,2.254046
2025-09-08 23:36:54.169,1.990,2.268841
2025-09-08 23:36:54.176,1.997,2.323673
2025-09-08 23:36:54.183,2.004,2.345711
2025-09-08 23:36:54.223,2.044,2.573028
2025-09-08 23:36:54.230,2.051,2.612569
2025-09-08 23:36:54.237,2.058,2.638191
2025-09-08 23:36:54.244,2.065,2.671549
2025-09-08 23:36:54.251,2.072,2.741355
2025-09-08 23:36:54.258,2.078,2.770912
2025-09-08 23:36:54.265,2.085,2.825056
2025-09-08 23:36:54.272,2.092,2.865830
2025-09-08 23:36:54.279,2.099,2.913532
2025-09-08 23:36:54.286,2.106,2.990897
2025-09-08 23:36:54.293,2.113,3.031209
2025-09-08 23:36:54.300,2.120,3.119638
2025-09-08 23:36:54.307,2.127,3.163499
2025-09-08 23:36:54.314,2.134,3.203342
2025-09-08 23:36:54.321,2.141,3.317425
2025-09-08 23:36:54.328,2.148,3.379457
2025-09-08 23:36:54.336,2.156,3.478491
2025-09-08 23:36:54.343,2.163,3.566867
2025-09-08 23:36:54.350,2.170,3.691343
2025-09-08 23:36:54.357,2.177,3.753419
2025-09-08 23:36:54.364,2.184,3.845389
2025-09-08 23:36:54.371,2.191,3.983766
2025-09-08 23:36:54.378,2.198,4.056905
2025-09-08 23:36:54.385,2.205,4.189428
2025-09-08 23:36:54.392,2.212,4.261879
2025-09-08 23:36:54.399,2.219,4.327945
2025-09-08 23:36:54.406,2.226,4.459806
2025-09-08 23:36:54.413,2.233,4.529460
2025-09-08 23:36:54.420,2.240,4.658693
2025-09-08 23:36:54.427,2.247,4.714035
2025-09-08 23:36:54.434,2.254,4.756860
2025-09-08 23:36:54.441,2.261,4.844801
2025-09-08 23:36:54.447,2.268,4.888894
2025-09-08 23:36:54.454,2.275,4.972553
2025-09-08 23:36:54.461,2.282,5.013421
2025-09-08 23:36:54.468,2.289,5.054150
2025-09-08 23:36:54.475,2.296,5.130322
2025-09-08 23:36:54.482,2.303,5.174254
2025-09-08 23:36:54.489,2.310,5.232092
2025-09-08 23:36:54.496,2.317,5.258326
2025-09-08 23:36:54.503,2.324,5.273124
2025-09-08 23:36:54.510,2.331,5.287133
2025-09-08 23:36:54.517,2.338,5.291383
2025-09-08 23:36:54.524,2.345,5.321247
2025-09-08 23:36:54.532,2.353,5.309300
2025-09-08 23:36:54.539,2.360,5.316461
2025-09-08 23:36:54.546,2.367,5.335055
2025-09-08 23:36:54.553,2.374,5.357355
2025-09-08 23:36:54.560,2.381,5.401196
2025-09-08 23:36:54.567,2.388,5.412739
2025-09-08 23:36:54.574,2.395,5.441513
2025-09-08 23:36:54.581,2.402,5.460011
2025-09-08 23:36:54.588,2.409,5.496833
2025-09-08 23:36:54.595,2.416,5.548213
2025-09-08 23:36:54.602,2.423,5.562677
2025-09-08 23:36:54.609,2.430,5.573283
2025-09-08 23:36:54.616,2.437,5.595126
2025-09-08 23:36:54.623,2.444,5.617120
2025-09-08 23:36:54.630,2.450,5.605516
2025-09-08 23:36:54.637,2.457,5.598021
2025-09-08 23:36:54.644,2.464,5.583980
2025-09-08 23:36:54.651,2.471,5.572961
2025-09-08 23:36:54.658,2.478,5.566076
2025-09-08 23:36:54.665,2.485,5.536194
2025-09-08 23:36:54.672,2.492,5.529128
2025-09-08 23:36:54.679,2.499,5.518149
2025-09-08 23:36:54.686,2.506,5.488615
2025-09-08 23:36:54.693,2.513,5.503387
2025-09-08 23:36:54.700,2.520,5.499858
2025-09-08 23:36:54.707,2.527,5.474107
2025-09-08 23:36:54.714,2.534,5.459820
2025-09-08 23:36:54.721,2.541,5.449924
2025-09-08 23:36:54.728,2.548,5.452532
2025-09-08 23:36:54.735,2.555,5.434521
2025-09-08 23:36:54.742,2.562,5.431733
2025-09-08 23:36:54.749,2.569,5.398119
2025-09-08 23:36:54.756,2.576,5.394677
2025-09-08 23:36:54.763,2.583,5.394732
2025-09-08 23:36:54.770,2.590,5.380680
2025-09-08 23:36:54.777,2.597,5.369701
2025-09-08 23:36:54.784,2.604,5.362440
2025-09-08 23:36:54.791,2.611,5.347700
2025-09-08 23:36:54.798,2.618,5.343663
2025-09-08 23:36:54.805,2.625,5.333915
2025-09-08 23:36:54.812,2.632,5.311595
2025-09-08 23:36:54.818,2.639,5.300511
2025-09-08 23:36:54.825,2.646,5.270726
2025-09-08 23:36:54.832,2.653,5.259926
2025-09-08 23:36:54.839,2.660,5.223600
2025-09-08 23:36:54.846,2.667,5.208867
2025-09-08 23:36:54.853,2.674,5.190583
2025-09-08 23:36:54.860,2.681,5.139251
2025-09-08 23:36:54.867,2.688,5.112937
2025-09-08 23:36:54.874,2.695,5.099146
2025-09-08 23:36:54.881,2.702,5.073578
2025-09-08 23:36:54.888,2.709,5.055573
2025-09-08 23:36:54.895,2.716,5.040080
2025-09-08 23:36:54.902,2.723,5.025102
2025-09-08 23:36:54.909,2.730,5.029297
2025-09-08 23:36:54.916,2.737,5.019003
2025-09-08 23:36:54.923,2.744,5.019196
2025-09-08 23:36:54.930,2.751,5.034218
2025-09-08 23:36:54.937,2.758,5.034348
2025-09-08 23:36:54.944,2.765,5.012839
2025-09-08 23:36:54.951,2.772,5.006008
2025-09-08 23:36:54.958,2.779,5.005759
2025-09-08 23:36:54.965,2.786,4.982968
2025-09-08 23:36:54.972,2.793,4.983248
2025-09-08 23:36:54.979,2.800,4.950483
2025-09-08 23:36:54.986,2.807,4.943595
2025-09-08 23:36:54.993,2.814,4.932337
2025-09-08 23:36:55.000,2.821,4.913829
2025-09-08 23:36:55.007,2.828,4.903751
2025-09-08 23:36:55.014,2.835,4.869774
2025-09-08 23:36:55.021,2.842,4.858897
2025-09-08 23:36:55.028,2.848,4.840808
2025-09-08 23:36:55.035,2.855,4.822669
2025-09-08 23:36:55.042,2.862,4.786117
2025-09-08 23:36:55.049,2.869,4.774737
2025-09-08 23:36:55.056,2.876,4.759350
2025-09-08 23:36:55.063,2.883,4.763948
2025-09-08 23:36:55.070,2.890,4.715327
2025-09-08 23:36:55.077,2.897,4.705270
2025-09-08 23:36:55.084,2.904,4.690442
2025-09-08 23:36:55.092,2.912,4.676183
2025-09-08 23:36:55.099,2.919,4.665437
2025-09-08 23:36:55.106,2.926,4.643116
2025-09-08 23:36:55.113,2.933,4.632325
2025-09-08 23:36:55.120,2.940,4.583460
2025-09-08 23:36:55.127,2.947,4.588221
2025-09-08 23:36:55.134,2.954,4.562252
2025-09-08 23:36:55.141,2.961,4.558733
2025-09-08 23:36:55.148,2.968,4.526324
2025-09-08 23:36:55.155,2.975,4.552225
2025-09-08 23:36:55.162,2.982,4.533619
2025-09-08 23:36:55.169,2.989,4.522512
2025-09-08 23:36:55.176,2.996,4.514987
2025-09-08 23:36:55.183,3.003,4.497442
2025-09-08 23:36:55.218,3.039,4.405493
2025-09-08 23:36:55.225,3.046,4.394981
2025-09-08 23:36:55.232,3.053,4.397971
2025-09-08 23:36:55.239,3.060,4.379879
2025-09-08 23:36:55.246,3.067,4.368658
2025-09-08 23:36:55.253,3.074,4.365432
2025-09-08 23:36:55.260,3.081,4.353939
2025-09-08 23:36:55.267,3.088,4.347626
2025-09-08 23:36:55.274,3.095,4.331687
2025-09-08 23:36:55.281,3.102,4.328698
2025-09-08 23:36:55.288,3.109,4.307356
2025-09-08 23:36:55.295,3.116,4.307628
2025-09-08 23:36:55.302,3.123,4.296555
2025-09-08 23:36:55.309,3.130,4.278245
2025-09-08 23:36:55.316,3.137,4.270722
2025-09-08 23:36:55.323,3.144,4.255736
2025-09-08 23:36:55.330,3.151,4.252254
2025-09-08 23:36:55.337,3.158,4.248499
2025-09-08 23:36:55.344,3.165,4.233985
2025-09-08 23:36:55.351,3.172,4.204975
2025-09-08 23:36:55.358,3.179,4.234825
2025-09-08 23:36:55.365,3.186,4.212679
2025-09-08 23:36:55.372,3.193,4.175858
2025-09-08 23:36:55.379,3.200,4.179676
2025-09-08 23:36:55.386,3.207,4.161352
2025-09-08 23:36:55.393,3.214,4.165161
2025-09-08 23:36:55.400,3.220,4.168886
2025-09-08 23:36:55.407,3.227,4.132206
2025-09-08 23:36:55.414,3.234,4.117516
2025-09-08 23:36:55.421,3.241,4.117979
2025-09-08 23:36:55.428,3.248,4.095703
2025-09-08 23:36:55.435,3.255,4.091427
2025-09-08 23:36:55.442,3.262,4.069154
2025-09-08 23:36:55.449,3.269,4.044104
2025-09-08 23:36:55.456,3.276,4.039865
2025-09-08 23:36:55.463,3.283,4.036793
2025-09-08 23:36:55.470,3.290,4.015465
2025-09-08 23:36:55.477,3.297,4.007932
2025-09-08 23:36:55.484,3.304,3.989218
2025-09-08 23:36:55.491,3.311,3.996679
2025-09-08 23:36:55.498,3.318,3.967119
2025-09-08 23:36:55.505,3.325,3.967129
2025-09-08 23:36:55.512,3.332,3.967419
2025-09-08 23:36:55.519,3.339,3.930079
2025-09-08 23:36:55.526,3.346,3.926539
2025-09-08 23:36:55.533,3.353,3.915930
2025-09-08 23:36:55.540,3.360,3.894215
2025-09-08 23:36:55.547,3.367,3.889986
2025-09-08 23:36:55.554,3.374,3.867380
2025-09-08 23:36:55.561,3.381,3.852564
2025-09-08 23:36:55.568,3.388,3.845030
2025-09-08 23:36:55.575,3.395,3.816506
2025-09-08 23:36:55.582,3.402,3.820793
2025-09-08 23:36:55.588,3.409,3.809442
2025-09-08 23:36:55.595,3.416,3.794382
2025-09-08 23:36:55.602,3.423,3.793713
2025-09-08 23:36:55.609,3.430,3.775585
2025-09-08 23:36:55.616,3.437,3.768008
2025-09-08 23:36:55.623,3.444,3.731781
2025-09-08 23:36:55.630,3.451,3.724483
2025-09-08 23:36:55.637,3.458,3.709873
2025-09-08 23:36:55.644,3.465,3.702091
2025-09-08 23:36:55.651,3.472,3.698576
2025-09-08 23:36:55.658,3.479,3.673075
2025-09-08 23:36:55.665,3.486,3.665972
2025-09-08 23:36:55.672,3.493,3.665733
2025-09-08 23:36:55.679,3.500,3.651178
2025-09-08 23:36:55.686,3.507,3.647239
2025-09-08 23:36:55.693,3.514,3.639638
2025-09-08 23:36:55.700,3.521,3.632488
2025-09-08 23:36:55.707,3.528,3.621433
2025-09-08 23:36:55.714,3.535,3.606874
2025-09-08 23:36:55.721,3.542,3.599291
2025-09-08 23:36:55.728,3.549,3.580544
2025-09-08 23:36:55.735,3.556,3.569713
2025-09-08 23:36:55.742,3.563,3.563140
2025-09-08 23:36:55.749,3.570,3.562216
2025-09-08 23:36:55.756,3.577,3.559154
2025-09-08 23:36:55.763,3.584,3.536802
2025-09-08 23:36:55.770,3.591,3.540396
2025-09-08 23:36:55.777,3.597,3.536935
2025-09-08 23:36:55.784,3.604,3.533576
2025-09-08 23:36:55.791,3.611,3.533293
2025-09-08 23:36:55.798,3.618,3.511821
2025-09-08 23:36:55.805,3.625,3.500563
2025-09-08 23:36:55.812,3.632,3.482011
2025-09-08 23:36:55.819,3.639,3.485950
2025-09-08 23:36:55.826,3.646,3.482196
2025-09-08 23:36:55.833,3.653,3.467216
2025-09-08 23:36:55.840,3.660,3.455647
2025-09-08 23:36:55.847,3.667,3.459426
2025-09-08 23:36:55.854,3.674,3.466713
2025-09-08 23:36:55.861,3.681,3.459936
2025-09-08 23:36:55.868,3.688,3.448362
2025-09-08 23:36:55.875,3.695,3.444921
2025-09-08 23:36:55.882,3.702,3.441424
2025-09-08 23:36:55.889,3.709,3.433341
2025-09-08 23:36:55.896,3.716,3.418922
2025-09-08 23:36:55.903,3.723,3.404515
2025-09-08 23:36:55.910,3.730,3.400953
2025-09-08 23:36:55.917,3.737,3.397218
2025-09-08 23:36:55.924,3.744,3.401524
2025-09-08 23:36:55.931,3.751,3.397487
2025-09-08 23:36:55.938,3.758,3.390001
2025-09-08 23:36:55.945,3.765,3.390240
2025-09-08 23:36:55.952,3.772,3.393551
2025-09-08 23:36:55.959,3.779,3.374629
2025-09-08 23:36:55.965,3.786,3.374437
2025-09-08 23:36:55.972,3.793,3.360245
2025-09-08 23:36:55.979,3.800,3.364107
2025-09-08 23:36:55.985,3.806,3.367691
2025-09-08 23:36:55.992,3.813,3.352918
2025-09-08 23:36:55.999,3.820,3.334613
2025-09-08 23:36:56.006,3.827,3.341885
2025-09-08 23:36:56.014,3.835,3.341878
2025-09-08 23:36:56.021,3.842,3.338392
2025-09-08 23:36:56.028,3.849,3.334442
2025-09-08 23:36:56.035,3.856,3.330914
2025-09-08 23:36:56.042,3.863,3.319840
2025-09-08 23:36:56.049,3.870,3.312781
2025-09-08 23:36:56.056,3.877,3.323347
2025-09-08 23:36:56.063,3.884,3.308335
2025-09-08 23:36:56.070,3.891,3.304850
2025-09-08 23:36:56.077,3.898,3.305063
2025-09-08 23:36:56.084,3.905,3.308324
2025-09-08 23:36:56.091,3.912,3.304593
2025-09-08 23:36:56.098,3.919,3.290246
2025-09-08 23:36:56.105,3.926,3.290563
2025-09-08 23:36:56.112,3.933,3.298320
2025-09-08 23:36:56.119,3.940,3.286968
2025-09-08 23:36:56.127,3.948,3.282576
2025-09-08 23:36:56.134,3.955,3.279467
2025-09-08 23:36:56.141,3.962,3.282931
2025-09-08 23:36:56.148,3.969,3.274989
2025-09-08 23:36:56.155,3.975,3.274945
2025-09-08 23:36:56.162,3.982,3.260248
2025-09-08 23:36:56.169,3.989,3.264194
2025-09-08 23:36:56.176,3.996,3.260440
2025-09-08 23:36:56.183,4.003,3.260702
2025-09-08 23:36:56.219,4.039,3.246161
2025-09-08 23:36:56.226,4.046,3.250393
2025-09-08 23:36:56.233,4.053,3.242642
2025-09-08 23:36:56.240,4.060,3.231153
2025-09-08 23:36:56.247,4.067,3.234119
2025-09-08 23:36:56.254,4.074,3.227160
2025-09-08 23:36:56.261,4.081,3.224126
2025-09-08 23:36:56.268,4.088,3.224274
2025-09-08 23:36:56.275,4.095,3.213346
2025-09-08 23:36:56.282,4.102,3.220347
2025-09-08 23:36:56.289,4.109,3.216626
2025-09-08 23:36:56.296,4.116,3.205432
2025-09-08 23:36:56.303,4.123,3.209524
2025-09-08 23:36:56.310,4.130,3.202542
2025-09-08 23:36:56.317,4.137,3.201581
2025-09-08 23:36:56.324,4.144,3.213020
2025-09-08 23:36:56.331,4.151,3.205531
2025-09-08 23:36:56.337,4.158,3.198784
2025-09-08 23:36:56.344,4.165,3.198334
2025-09-08 23:36:56.351,4.172,3.201718
2025-09-08 23:36:56.358,4.179,3.202271
2025-09-08 23:36:56.365,4.186,3.195291
2025-09-08 23:36:56.372,4.193,3.190798
